DET@SEA,ATL@SFG,OAK@ANA,CHC@SDP,WAS@ARI,BOS@TEX,NYY@HOU,LAD@KCR,TOR@CWS,MIL@CIN,MIN@CLE,PIT@NYM,STL@PHI,BAL@TBD,COL@MIA
DET@SEA,ATL@SFG,OAK@ANA,CHC@SDP,WAS@ARI,BOS@TEX,NYY@HOU,LAD@KCR,TOR@CWS,MIL@CIN,MIN@CLE,PIT@NYM,STL@PHI,BAL@TBD,COL@MIA
DET@SEA,ATL@SFG,OAK@ANA,CHC@SDP,WAS@ARI,BOS@TEX,NYY@HOU,LAD@KCR,TOR@CWS,MIL@CIN,MIN@CLE,PIT@NYM,STL@PHI,BAL@TBD,COL@MIA
PHI@LAD,ANA@KCR,ATL@STL,BAL@MIN,HOU@TOR,PIT@NYM,,,,,,,,,
DET@SFG,TEX@OAK,PHI@LAD,ANA@KCR,ATL@STL,BAL@MIN,NYY@MIL,COL@CWS,CIN@CLE,CHC@PIT,HOU@TOR,TBD@BOS,ARI@NYM,SEA@WAS,SDP@MIA
DET@SFG,TEX@OAK,PHI@LAD,ANA@KCR,ATL@STL,BAL@MIN,NYY@MIL,COL@CWS,CIN@CLE,CHC@PIT,HOU@TOR,TBD@BOS,ARI@NYM,SEA@WAS,SDP@MIA
TEX@OAK,ANA@KCR,ATL@STL,CWS@MIN,NYY@MIL,CHC@PIT,BAL@TOR,TBD@BOS,ARI@NYM,SDP@MIA,,,,,
ANA@OAK,CLE@LAD,PHI@COL,TEX@KCR,ARI@STL,CWS@MIN,CHC@MIL,TBD@DET,SDP@CIN,SFG@PIT,BAL@TOR,HOU@BOS,SEA@NYY,MIA@WAS,NYM@ATL
ANA@OAK,CLE@LAD,PHI@COL,TEX@KCR,ARI@STL,CWS@MIN,CHC@MIL,TBD@DET,SDP@CIN,SFG@PIT,BAL@TOR,HOU@BOS,SEA@NYY,MIA@WAS,NYM@ATL
ANA@OAK,CLE@LAD,PHI@COL,TEX@KCR,ARI@STL,CWS@MIN,CHC@MIL,TBD@DET,SDP@CIN,SFG@PIT,BAL@TOR,HOU@BOS,SEA@NYY,MIA@WAS,NYM@ATL
CLE@ANA,LAD@COL,OAK@HOU,TBD@DET,SDP@CIN,SFG@PIT,KCR@BOS,SEA@NYY,CWS@BAL,MIA@WAS,STL@ATL,,,,
CLE@ANA,ARI@SDP,LAD@COL,WAS@TEX,OAK@HOU,SFG@MIL,MIA@CHC,SEA@DET,PIT@CIN,KCR@BOS,MIN@NYY,NYM@PHI,CWS@BAL,STL@ATL,TOR@TBD
CLE@ANA,ARI@SDP,LAD@COL,WAS@TEX,OAK@HOU,SFG@MIL,MIA@CHC,SEA@DET,PIT@CIN,KCR@BOS,MIN@NYY,NYM@PHI,CWS@BAL,STL@ATL,TOR@TBD
ARI@SDP,LAD@COL,WAS@TEX,OAK@HOU,SFG@MIL,MIA@CHC,SEA@DET,PIT@CIN,KCR@BOS,MIN@NYY,NYM@PHI,CWS@BAL,TOR@TBD,,
ATL@SEA,COL@SFG,NYY@ANA,MIA@SDP,DET@ARI,OAK@TEX,BOS@HOU,PIT@STL,CIN@CHC,MIN@CWS,KCR@CLE,LAD@NYM,WAS@PHI,TOR@BAL,
ATL@SEA,COL@SFG,NYY@ANA,MIA@SDP,DET@ARI,OAK@TEX,BOS@HOU,PIT@STL,CIN@CHC,MIN@CWS,KCR@CLE,LAD@NYM,WAS@PHI,TOR@BAL,MIL@TBD
ATL@SEA,COL@SFG,NYY@ANA,MIA@SDP,DET@ARI,OAK@TEX,BOS@HOU,PIT@STL,CIN@CHC,MIN@CWS,KCR@CLE,LAD@NYM,WAS@PHI,TOR@BAL,MIL@TBD
NYY@SEA,SDP@SFG,ATL@LAD,COL@ARI,ANA@TEX,TOR@STL,TBD@MIN,CIN@CHC,BOS@CLE,MIL@WAS,,,,,
NYY@SEA,SDP@SFG,DET@OAK,ATL@LAD,COL@ARI,ANA@TEX,CWS@KCR,TOR@STL,TBD@MIN,BAL@CHC,BOS@CLE,CIN@PIT,HOU@NYM,MIL@WAS,PHI@MIA
NYY@SEA,SDP@SFG,DET@OAK,ATL@LAD,COL@ARI,ANA@TEX,CWS@KCR,TBD@MIN,BAL@CHC,BOS@CLE,CIN@PIT,HOU@NYM,MIL@WAS,PHI@MIA,
SDP@SFG,DET@OAK,COL@LAD,CWS@KCR,ANA@MIN,CHC@CIN,STL@PIT,TEX@TOR,NYM@WAS,PHI@MIA,,,,,
COL@LAD,SDP@ARI,CLE@KCR,ANA@MIN,DET@CWS,CHC@CIN,STL@PIT,TEX@TOR,MIL@BOS,TBD@NYY,HOU@BAL,NYM@WAS,PHI@ATL,SEA@MIA,
SFG@OAK,COL@LAD,SDP@ARI,CLE@KCR,ANA@MIN,DET@CWS,CHC@CIN,STL@PIT,TEX@TOR,MIL@BOS,TBD@NYY,HOU@BAL,NYM@WAS,PHI@ATL,SEA@MIA
SFG@OAK,COL@LAD,SDP@ARI,CLE@KCR,ANA@MIN,DET@CWS,CHC@CIN,STL@PIT,TEX@TOR,MIL@BOS,TBD@NYY,HOU@BAL,NYM@WAS,PHI@ATL,SEA@MIA
STL@NYM,CHC@PHI,,,,,,,,,,,,,
PIT@SFG,MIA@ANA,ARI@COL,TEX@HOU,SDP@MIL,CLE@CWS,OAK@DET,LAD@CIN,SEA@TOR,KCR@NYY,STL@NYM,CHC@PHI,MIN@BAL,WAS@ATL,BOS@TBD
PIT@SFG,MIA@ANA,ARI@COL,TEX@HOU,SDP@MIL,CLE@CWS,OAK@DET,LAD@CIN,SEA@TOR,KCR@NYY,STL@NYM,CHC@PHI,MIN@BAL,WAS@ATL,BOS@TBD
PIT@SFG,ARI@COL,TEX@HOU,SDP@MIL,CLE@CWS,OAK@DET,LAD@CIN,SEA@TOR,KCR@NYY,MIN@BAL,WAS@ATL,BOS@TBD,,,
MIA@SFG,SEA@ANA,ARI@SDP,PIT@COL,CLE@TEX,CWS@HOU,MIN@KCR,CIN@MIL,TOR@DET,NYY@BOS,WAS@NYM,OAK@PHI,LAD@ATL,BAL@TBD,
MIA@SFG,SEA@ANA,ARI@SDP,PIT@COL,CLE@TEX,CWS@HOU,MIN@KCR,CHC@STL,CIN@MIL,TOR@DET,NYY@BOS,WAS@NYM,OAK@PHI,LAD@ATL,BAL@TBD
MIA@SFG,SEA@ANA,ARI@SDP,PIT@COL,CLE@TEX,CWS@HOU,MIN@KCR,CHC@STL,CIN@MIL,TOR@DET,NYY@BOS,WAS@NYM,OAK@PHI,LAD@ATL,BAL@TBD
ANA@OAK,ARI@LAD,KCR@TEX,BAL@CLE,,,,,,,,,,,
HOU@SEA,ANA@OAK,ARI@LAD,CIN@SDP,KCR@TEX,COL@STL,MIL@MIN,NYM@CHC,CWS@DET,BAL@CLE,NYY@PIT,TBD@TOR,ATL@BOS,MIA@PHI,SFG@WAS
HOU@SEA,ANA@OAK,ARI@LAD,CIN@SDP,KCR@TEX,COL@STL,MIL@MIN,NYM@CHC,CWS@DET,BAL@CLE,NYY@PIT,TBD@TOR,ATL@BOS,MIA@PHI,SFG@WAS
KCR@SEA,ARI@LAD,TEX@ANA,CIN@SDP,COL@STL,NYY@MIN,NYM@CHC,CWS@DET,BAL@CLE,TBD@TOR,MIA@PHI,SFG@WAS,,,
KCR@SEA,HOU@OAK,DET@LAD,TEX@ANA,MIL@ARI,SDP@COL,CIN@STL,NYY@MIN,BOS@CHC,CWS@CLE,TOR@PIT,PHI@NYM,TBD@BAL,ATL@WAS,SFG@MIA
KCR@SEA,HOU@OAK,DET@LAD,TEX@ANA,MIL@ARI,SDP@COL,CIN@STL,NYY@MIN,BOS@CHC,CWS@CLE,TOR@PIT,PHI@NYM,TBD@BAL,ATL@WAS,SFG@MIA
KCR@SEA,HOU@OAK,DET@LAD,TEX@ANA,MIL@ARI,SDP@COL,CIN@STL,NYY@MIN,BOS@CHC,CWS@CLE,TOR@PIT,PHI@NYM,TBD@BAL,ATL@WAS,SFG@MIA
TEX@SEA,NYM@SFG,BOS@ANA,LAD@ARI,KCR@COL,MIN@HOU,TOR@MIL,DET@CWS,BAL@NYY,PIT@WAS,PHI@ATL,STL@MIA,,,
TEX@SEA,NYM@SFG,BOS@ANA,CLE@SDP,LAD@ARI,KCR@COL,MIN@HOU,TOR@MIL,DET@CWS,CHC@CIN,BAL@NYY,PIT@WAS,PHI@ATL,OAK@TBD,STL@MIA
TEX@SEA,NYM@SFG,BOS@ANA,CLE@SDP,LAD@ARI,KCR@COL,MIN@HOU,TOR@MIL,DET@CWS,CHC@CIN,BAL@NYY,PIT@WAS,PHI@ATL,OAK@TBD,STL@MIA
NYM@SFG,DET@CWS,CHC@CIN,PIT@WAS,PHI@ATL,OAK@TBD,STL@MIA,,,,,,,,
LAD@SFG,NYM@SDP,TEX@HOU,CLE@KCR,COL@MIN,PIT@MIL,OAK@CWS,WAS@CIN,ANA@TOR,STL@BOS,CHC@NYY,ARI@PHI,DET@BAL,SEA@TBD,ATL@MIA
LAD@SFG,NYM@SDP,TEX@HOU,CLE@KCR,COL@MIN,PIT@MIL,OAK@CWS,WAS@CIN,ANA@TOR,STL@BOS,CHC@NYY,ARI@PHI,DET@BAL,SEA@TBD,ATL@MIA
LAD@SFG,NYM@SDP,TEX@HOU,CLE@KCR,COL@MIN,PIT@MIL,OAK@CWS,WAS@CIN,ANA@TOR,STL@BOS,CHC@NYY,ARI@PHI,DET@BAL,SEA@TBD,ATL@MIA
MIA@OAK,CIN@LAD,ATL@TEX,WAS@STL,MIL@CHC,HOU@CLE,COL@PIT,SEA@BOS,ARI@PHI,NYY@BAL,ANA@TBD,,,,
MIA@OAK,CIN@LAD,ATL@TEX,ARI@KCR,WAS@STL,MIL@CHC,MIN@DET,HOU@CLE,COL@PIT,CWS@TOR,SEA@BOS,SFG@NYM,SDP@PHI,NYY@BAL,ANA@TBD
MIA@OAK,CIN@LAD,ATL@TEX,ARI@KCR,WAS@STL,MIL@CHC,MIN@DET,HOU@CLE,COL@PIT,CWS@TOR,SEA@BOS,SFG@NYM,SDP@PHI,NYY@BAL,ANA@TBD
BAL@OAK,CIN@LAD,WAS@STL,MIL@CHC,MIN@DET,HOU@CLE,CWS@TOR,SFG@NYM,SDP@PHI,ANA@TBD,,,,,
PHI@SEA,BAL@OAK,MIA@LAD,CIN@ARI,SFG@COL,CWS@TEX,MIL@STL,TBD@CHC,KCR@DET,MIN@CLE,BOS@PIT,NYY@TOR,SDP@NYM,HOU@WAS,ANA@ATL
PHI@SEA,BAL@OAK,MIA@LAD,CIN@ARI,SFG@COL,CWS@TEX,MIL@STL,TBD@CHC,KCR@DET,MIN@CLE,BOS@PIT,NYY@TOR,SDP@NYM,HOU@WAS,ANA@ATL
PHI@SEA,BAL@OAK,MIA@LAD,CIN@ARI,SFG@COL,CWS@TEX,MIL@STL,TBD@CHC,KCR@DET,MIN@CLE,BOS@PIT,NYY@TOR,SDP@NYM,HOU@WAS,ANA@ATL
BAL@SEA,DET@ANA,ARI@COL,KCR@MIN,TOR@BOS,SDP@NYM,PIT@ATL,,,,,,,,
BAL@SEA,OAK@SFG,DET@ANA,LAD@SDP,ARI@COL,PHI@HOU,KCR@MIN,TBD@MIL,CHC@CWS,CLE@CIN,TOR@BOS,NYM@NYY,STL@WAS,PIT@ATL,TEX@MIA
BAL@SEA,OAK@SFG,DET@ANA,LAD@SDP,ARI@COL,PHI@HOU,KCR@MIN,TBD@MIL,CHC@CWS,CLE@CIN,TOR@BOS,NYM@NYY,STL@WAS,PIT@ATL,TEX@MIA
OAK@SEA,DET@ANA,LAD@SDP,PHI@HOU,TOR@MIN,COL@MIL,KCR@CLE,STL@WAS,PIT@ATL,TEX@MIA,,,,,
OAK@SEA,SDP@SFG,LAD@ANA,DET@HOU,TOR@MIN,COL@MIL,ARI@CWS,PIT@CIN,KCR@CLE,BAL@BOS,TEX@NYY,PHI@WAS,CHC@ATL,STL@TBD,NYM@MIA
OAK@SEA,SDP@SFG,LAD@ANA,DET@HOU,TOR@MIN,COL@MIL,ARI@CWS,PIT@CIN,KCR@CLE,BAL@BOS,TEX@NYY,PHI@WAS,CHC@ATL,STL@TBD,NYM@MIA
OAK@SEA,SDP@SFG,DET@HOU,TOR@MIN,COL@MIL,ARI@CWS,PIT@CIN,KCR@CLE,BAL@BOS,TEX@NYY,PHI@WAS,CHC@ATL,STL@TBD,NYM@MIA,
SFG@LAD,,,,,,,,,,,,,,
HOU@OAK,SFG@LAD,MIL@SDP,MIA@ARI,ATL@COL,MIN@TEX,BOS@KCR,NYY@STL,CIN@CHC,CWS@DET,WAS@PIT,CLE@TOR,SEA@NYM,ANA@PHI,TBD@BAL
HOU@OAK,SFG@LAD,MIL@SDP,MIA@ARI,ATL@COL,MIN@TEX,BOS@KCR,NYY@STL,CIN@CHC,CWS@DET,WAS@PIT,CLE@TOR,SEA@NYM,ANA@PHI,TBD@BAL
HOU@OAK,SFG@LAD,MIL@SDP,MIA@ARI,ATL@COL,MIN@TEX,BOS@KCR,NYY@STL,CIN@CHC,CWS@DET,WAS@PIT,CLE@TOR,SEA@NYM,ANA@PHI,TBD@BAL
MIL@LAD,MIN@ARI,MIA@COL,HOU@TEX,TBD@KCR,SFG@STL,CWS@CHC,BOS@TOR,ANA@NYY,WAS@PHI,SEA@BAL,,,,
ATL@OAK,MIL@LAD,MIN@ARI,MIA@COL,HOU@TEX,TBD@KCR,SFG@STL,CWS@CHC,CLE@DET,NYM@CIN,SDP@PIT,BOS@TOR,ANA@NYY,WAS@PHI,SEA@BAL
ATL@OAK,MIL@LAD,MIN@ARI,MIA@COL,HOU@TEX,TBD@KCR,SFG@STL,CLE@DET,NYM@CIN,SDP@PIT,BOS@TOR,ANA@NYY,WAS@PHI,SEA@BAL,
MIA@COL,HOU@TEX,CHC@STL,MIN@CWS,CLE@DET,NYM@CIN,SDP@PIT,ANA@NYY,WAS@PHI,,,,,,
TOR@SEA,ARI@SFG,ANA@TEX,CLE@HOU,SDP@KCR,CHC@STL,PIT@MIL,MIN@CWS,COL@CIN,BOS@NYY,NYM@PHI,OAK@BAL,ATL@WAS,DET@TBD,LAD@MIA
TOR@SEA,ARI@SFG,ANA@TEX,CLE@HOU,SDP@KCR,CHC@STL,PIT@MIL,MIN@CWS,COL@CIN,BOS@NYY,NYM@PHI,OAK@BAL,ATL@WAS,DET@TBD,LAD@MIA
TOR@SEA,ARI@SFG,ANA@TEX,CLE@HOU,SDP@KCR,CHC@STL,PIT@MIL,MIN@CWS,COL@CIN,BOS@NYY,NYM@PHI,OAK@BAL,ATL@WAS,DET@TBD,LAD@MIA
CHC@SFG,TOR@ANA,PIT@SDP,PHI@ARI,OAK@HOU,STL@MIL,DET@CWS,BAL@BOS,COL@WAS,CIN@ATL,LAD@MIA,,,,
TEX@SEA,CHC@SFG,TOR@ANA,PIT@SDP,PHI@ARI,OAK@HOU,LAD@MIN,STL@MIL,DET@CWS,KCR@CLE,BAL@BOS,NYY@NYM,COL@WAS,CIN@ATL,MIA@TBD
TEX@SEA,CHC@SFG,TOR@ANA,PIT@SDP,PHI@ARI,OAK@HOU,LAD@MIN,STL@MIL,DET@CWS,KCR@CLE,BAL@BOS,NYY@NYM,COL@WAS,CIN@ATL,MIA@TBD
CHC@SFG,TEX@OAK,SEA@ANA,PHI@SDP,LAD@ARI,STL@MIL,KCR@DET,CWS@CLE,NYY@BOS,MIA@NYM,CIN@ATL,,,,
TEX@OAK,SEA@ANA,PHI@SDP,LAD@ARI,SFG@COL,HOU@MIN,MIL@CHC,KCR@DET,TBD@CIN,CWS@CLE,STL@PIT,BAL@TOR,NYY@BOS,MIA@NYM,WAS@ATL
TEX@OAK,SEA@ANA,PHI@SDP,LAD@ARI,SFG@COL,HOU@MIN,MIL@CHC,KCR@DET,TBD@CIN,CWS@CLE,STL@PIT,BAL@TOR,NYY@BOS,MIA@NYM,WAS@ATL
TEX@OAK,SEA@ANA,PHI@SDP,LAD@ARI,SFG@COL,HOU@MIN,MIL@CHC,KCR@DET,TBD@CIN,CWS@CLE,STL@PIT,BAL@TOR,NYY@BOS,MIA@NYM,WAS@ATL
SEA@OAK,SDP@LAD,TEX@ANA,NYM@COL,CLE@MIN,ATL@CHC,MIL@PIT,TBD@TOR,CWS@NYY,,,,,,
SEA@OAK,SDP@LAD,TEX@ANA,NYM@COL,ARI@HOU,STL@KCR,CLE@MIN,ATL@CHC,SFG@DET,MIL@PIT,TBD@TOR,CWS@NYY,CIN@PHI,BOS@BAL,WAS@MIA
SDP@LAD,NYM@COL,ARI@HOU,STL@KCR,CLE@MIN,ATL@CHC,SFG@DET,MIL@PIT,TBD@TOR,CWS@NYY,CIN@PHI,BOS@BAL,WAS@MIA,,
ANA@SEA,NYM@LAD,DET@TEX,TOR@HOU,MIN@KCR,ATL@CHC,ARI@PIT,OAK@NYY,CIN@PHI,BOS@BAL,WAS@MIA,,,,
ANA@SEA,NYM@LAD,COL@SDP,DET@TEX,TOR@HOU,MIN@KCR,CIN@STL,CHC@MIL,CLE@CWS,ARI@PIT,OAK@NYY,SFG@PHI,BOS@TBD,ATL@MIA,
ANA@SEA,NYM@LAD,COL@SDP,DET@TEX,TOR@HOU,MIN@KCR,CIN@STL,CHC@MIL,CLE@CWS,ARI@PIT,OAK@NYY,SFG@PHI,WAS@BAL,BOS@TBD,ATL@MIA
